===============================================================================
  MT PARAMETERS
 STREAMID= 0
   PERIOD= 2^19937 - 1
       NN=     624 MM=     397 WW= 32 RR= 31
     AVEC= 0x9908B0DF WMASK= 0xFFFFFFFF UMASK= 0x80000000 LMASK= 0x7FFFFFFF
      MAG= 0x00000000 0x9908B0DF
@ FEECC9BF 4276931007
@ 8A46FDC7 2319908295
@ 4D8B25DE 1300964830
@ BA95F7ED 3130390509
@ CCA1B5B1 3433149873
@ C9602D8D 3378523533
@ D153F0C0 3511939264
@ A6F30EE6 2800946918
@ 5233DE35 1379130933
@ first 100 random integers from stream(  70)
@ int32
@ 430E630A 1125016330
@ 127DAB34  310225716
@ 650634BE 1694905534
@ 40DA4AEA 1088047850
@ 7F0D48FF 2131577087
@ 818E734F 2173596495
@ 871702B7 2266432183
@ 7EACAF9D 2125246365
@  CE9C99E  216648094
@ E20E600C 3792592908
@ 6E1DFDBC 1847459260
@ D0AF70F4 3501158644
@ E1573DCF 3780591055
@ 34E05FCD  887119821
@ 662F13A8 1714361256
@ 38075FB6  940007350
@ A4217C59 2753657945
@ AC10CDC2 2886782402
@ FCC1AD08 4240551176
@ EDBCC334 3988570932
@ 3097278F  815212431
@ 83CF4D02 2211400962
@ B8D10949 3100707145
@ F5C0619B 4123025819
@  D8779EB  226982379
@ BF8044DF 3212854495
@ 7068DF78 1885921144
@ BAB20200 3132228096
@ 9B528B8F 2605878159
@ A8CBE641 2831935041
@ 61F1E03E 1643241534
@ DA36B68F 3661018767
@ 66496817 1716086807
@ B6C97A78 3066657400
@ A1FA6CC8 2717543624
@ 1721ADDD  388083165
@ B6DEB411 3068048401
@ 84AF7A8F 2226092687
@ 76A6E6C4 1990649540
@  4B22EC6   78786246
@ AEE57A6F 2934274671
@ 2B466FA1  726036385
@ 5600C290 1442890384
@ 339DB204  865972740
@ 50D75B12 1356290834
@ B5ABA530 3047925040
@ 2686E345  646374213
@ 20F53A69  552942185
@ 25D43DB4  634666420
@ B5B24DDC 3048361436
@ B29C672D 2996594477
@ E17688FD 3782641917
@ 66A5AA2F 1722133039
@ F96D1D3E 4184677694
@  28D9769   42833769
@  FCEF216  265220630
@ 86609663 2254476899
@ AA92BD7F 2861743487
@ 8111B015 2165420053
@ 365B734F  911962959
@ AC7324EA 2893227242
@ 660CB135 1712107829
@ 9C303DD4 2620407252
@  9674062  157761634
@ 799F3B73 2040478579
@  BF02956  200288598
@ 4F8A88F5 1334479093
@ 7412F497 1947399319
@ A79F90B0 2812252336
@ 41F288A1 1106413729
@ CC2850B1 3425194161
@  C63B432  207860786
@ 3BE1B1D5 1004646869
@ F04E9BDC 4031683548
@ 5B8D15C6 1535972806
@ 8E0AAD23 2383064355
@ 4045F8F0 1078327536
@ BA4FFE0A 3125804554
@ 3CD9493E 1020873022
@ E4792B00 3833146112
@ 9471F37C 2490495868
@ 83145C70 2199149680
@ 9E414D62 2655079778
@ 5FCFB0CD 1607446733
@ BC5C6397 3160171415
@ 57BA389B 1471821979
@ 9609B333 2517218099
@ 47550399 1196753817
@ DADA2A97 3671730839
@ DCA4B949 3701782857
@ B3C1290B 3015780619
@ B35802B8 3008889528
@ 93EF0564 2481915236
@ C65EC11E 3328098590
@ 129FEB72  312470386
@ CA1AD803 3390756867
@ 3D56CE8C 1029099148
@ A75C29BE 2807835070
@ CE9A0084 3466199172
@ D860013C 3630170428
@ first 100 random integers from stream(  71)
@ int32
@ 3E43F6A0 1044641440
@ 5FCCF0C3 1607266499
@ 52EE1194 1391333780
@ 18456411  407200785
@ 8DDA69F2 2379901426
@ 6D719289 1836159625
@ 51ABDCAD 1370217645
@ A8FA9829 2834995241
@ DEA9A6D1 3735660241
@ 2AEB696E  720071022
@ DEC7A62D 3737626157
@ 69EAD3A5 1776997285
@ 3A4AE397  977986455
@ 42C28541 1120044353
@ B75BC604 3076244996
@ 77B6587A 2008438906
@ F27FE609 4068468233
@ 2A967BDB  714505179
@ CB6D7462 3412948066
@ C822C152 3357720914
@ 4FDD409A 1339900058
@ 3F6D2329 1064117033
@ 88B4D050 2293551184
@ 325690ED  844533997
@  2D63E9A   47595162
@ 861895D1 2249758161
@ 41F080A7 1106280615
@ 9E32D8C5 2654132421
@ E8B495B1 3904148913
@ 8A6ACBB1 2322254769
@ 5FC20311 1606550289
@ E7CCD1F3 3888959987
@ EC3C3322 3963368226
@ 4C501712 1280317202
@ 162F7388  372208520
@ CC947324 3432280868
@ 68C08991 1757448593
@ 178E36B3  395196083
@ A32EEC5D 2737761373
@ E5B586CA 3853878986
@ 7B9BC97C 2073807228
@ 60616C80 1616997504
@ 1D854A6A  495274602
@ 8BBB8AAE 2344323758
@ 22AF56E9  581916393
@ 58755D88 1484086664
@ C7712C42 3346082882
@ 6D96B464 1838593124
@ 24D1A969  617720169
@ 3DA34F7F 1034112895
@ A5D85D9B 2782420379
@ 7EBD2A8C 2126326412
@ EF32133E 4013036350
@ C7C3F388 3351507848
@ C06A3F29 3228188457
@ 37F1F75B  938604379
@ C5630737 3311601463
@ 98A953AF 2561233839
@ 73437BF9 1933802489
@ 18EC755E  418149726
@  31D1D8D   52239757
@  7D8CC5D  131648605
@ B8CF52BD 3100594877
@ 307B3D6F  813383023
@ 39F57ADC  972389084
@ 28712F1E  678506270
@ 4B84D721 1266997025
@ 10ED6943  283994435
@ F54B93B2 4115370930
@ 85629AFF 2237831935
@ 70B3DF19 1890836249
@ 71DAA004 1910153220
@ 7B5DE424 2069750820
@ D67B8152 3598418258
@ 2524DB03  623172355
@ 877DAA0E 2273159694
@ 565F75EB 1449096683
@ D11F0800 3508471808
@ 9B51FA55 2605840981
@ B55C9A70 3042744944
@  F004DA8  251678120
@ EF3BBFC1 4013670337
@ 4708487A 1191725178
@ 8D87E409 2374493193
@ 9CABC0AB 2628501675
@ 80C60C9F 2160463007
@ 5AF9D77E 1526323070
@ 5E09CD8E 1577700750
@ 8F315012 2402373650
@ 2001A7CC  536979404
@ ECF46BC6 3975441350
@ 26AF256B  649012587
@ E032ECB1 3761433777
@ DB054083 3674554499
@ DD3AE78B 3711625099
@ 251011BF  621810111
@ 56542B5F 1448356703
@ F8DA7EC5 4175068869
@ 7654CD33 1985269043
@ 15DADC1B  366664731
@ first 100 random integers from stream(  72)
@ int32
@ C00FB231 3222254129
@ B8B68E26 3098971686
@ F98CA52A 4186744106
@ 3C2FC7D1 1009764305
@ 337B13A4  863703972
@ 9A457867 2588244071
@ 821A0CFF 2182745343
@ 988D865F 2559411807
@ 54362B41 1412836161
@ E81A8546 3894052166
@ 637FB325 1669313317
@ E76DB2A6 3882726054
@ 49582463 1230513251
@ D3FEAF13 3556683539
@  8DBD16E  148623726
@ 25B38602  632522242
@ 5D768778 1568049016
@  E91F89F  244447391
@ B4D5D9D9 3033913817
@ 5A8022A3 1518346915
@ 64454AE3 1682262755
@ 8EE05863 2397067363
@ C1E257B3 3252836275
@ A68DBBCB 2794306507
@ D4414869 3561048169
@ EE92D513 4002600211
@  E588C91  240684177
@ 15BE6AD3  364800723
@ DB1BD4D8 3676034264
@ 8D8D9776 2374866806
@ 46548806 1179944966
@ FBDA456F 4225385839
@ CF1F2617 3474925079
@ 54AEF5E5 1420752357
@ 97F6C052 2549530706
@ 686DA4E0 1752016096
@ 8154D808 2169821192
@ ABC8E6BF 2882070207
@ EB3586C9 3946153673
@ 87C96205 2278121989
@ 27A740BB  665272507
@ 989490BF 2559873215
@ 364ECE5D  911134301
@ 9C5FC97D 2623523197
@ 9F0495C2 2667877826
@ 9F4F9141 2672791873
@ 3ECA0D71 1053429105
@ 48DD935D 1222480733
@ 286BFBFE  678165502
@ D552A702 3578963714
@ 586DFB55 1483602773
@ DB97BCDE 3684154590
@ 3C8F745B 1016034395
@ E8FF3F74 3909042036
@ 3ED3A803 1054058499
@ 4DEC1D93 1307319699
@ B793C7A5 3079915429
@ FF69FB92 4285135762
@ CD3CF853 3443325011
@ 4A6AD9DD 1248516573
@ D0BD7678 3502077560
@  66BAA2F  107719215
@ D3E16B3A 3554765626
@ F9EB7769 4192958313
@ 36313FD3  909197267
@ 72779F50 1920442192
@ 4567F5BF 1164441023
@ 7BC4AFA0 2076487584
@ 74A17732 1956738866
@ 1DDC7AED  500988653
@ A32E704A 2737729610
@ 58B83D0C 1488469260
@ E886E861 3901155425
@ 2BE7509B  736579739
@ 3E8CB83D 1049409597
@ 5CC39FED 1556324333
@ 6BE7B9F4 1810348532
@ C06AEC8B 3228232843
@ D80C59C7 3624688071
@ A12C5DDF 2704039391
@ A74E3FE1 2806923233
@ EB4AED17 3947556119
@ A3A77E85 2745663109
@ 80A9BA01 2158606849
@ 7080FA21 1887500833
@ C398315B 3281531227
@ 176535A7  392508839
@ 6F45BDF7 1866841591
@ 61958CFB 1637190907
@ 97970C38 2543258680
@ 54EF5427 1424970791
@ CD94D194 3449082260
@ A3D48D1B 2748615963
@ 8335C002 2201337858
@ 4D7C10DC 1299976412
@  B1C53EA  186405866
@ AD64D7F2 2909067250
@ E874012E 3899916590
@ 5C3451EF 1546932719
@ 36304B4B  909134667
@ first 100 random integers from stream(  73)
@ int32
@ 37E40793  937691027
@ C5B08573 3316680051
@ B2341541 2989757761
@ A37B41E6 2742764006
@ A5CC8BE0 2781645792
@ AF1016E3 2937067235
@ E0C7C1CF 3771187663
@ 1171E25E  292676190
@ A9748BE6 2842987494
@ A9AF14A4 2846823588
@ FE03E5CA 4261668298
@ 10C13030  281096240
@ 61A193B0 1637979056
@ 9841A9A0 2554440096
@ D4EDC192 3572351378
@ 44D6CAB8 1154927288
@ 185FB47C  408925308
@ FB34B865 4214536293
@ 681E2185 1746805125
@ 4C081ABA 1275599546
@ 22F61229  586551849
@ 1603337D  369308541
@ DB8008A3 3682601123
@ 3FB3DB0B 1068751627
@  B438B33  188975923
@ BE009194 3187708308
@ BF2B8932 3207301426
@ D1E0FF2D 3521183533
@ 93FF58BA 2482985146
@ 8DF3A886 2381555846
@ D66537E8 3596957672
@ 3E9CED7F 1050471807
@ F8867549 4169561417
@ 25111E7A  621878906
@ BD55C64A 3176515146
@ 53D25926 1406294310
@ 70EC1FEB 1894522859
@ 4CC0CFFD 1287704573
@ 98662619 2556831257
@ 6E5E1FDA 1851662298
@ 7ABA0C1D 2059013149
@ 4996F27D 1234629245
@ ACFA95B1 2902103473
@ 425C46D6 1113343702
@ 4C5C15B1 1281103281
@ B8056838 3087362104
@ 319462E3  831808227
@  18A8A19   25856537
@ BF614B99 3210824601
@ 14361D17  339090711
@  B28C77E  187221886
@ 676B402E 1735082030
@ FE3AA5CA 4265256394
@ 177C8E83  394038915
@ 23E5162F  602215983
@ 3A9E5991  983456145
@ BFD2E03A 3218268218
@ A9063388 2835755912
@ F469E043 4100579395
@ DA4E4E46 3662564934
@ 723E5832 1916688434
@ 980ADD2A 2550848810
@ A750F464 2807100516
@ C04B72C7 3226170055
@ BB6228B5 3143772341
@ C61E16F5 3323860725
@ 6DB130F5 1840328949
@ 994E48C3 2572044483
@ 75EBC3D8 1978385368
@ 14B9EE8C  347729548
@ 7FF991B6 2147062198
@ E76D38DE 3882694878
@ C4B41FC9 3300138953
@ 775C4B01 2002537217
@ 6C63A1F3 1818468851
@ DAC2452D 3670164781
@ 11043D69  285490537
@ EF275F95 4012334997
@ 39FCAC9D  972860573
@ 6D7C1BCC 1836850124
@ C0E83826 3236444198
@ F9970811 4187424785
@ E3D07722 3822090018
@  CE0B833  216053811
@ A2FB4EAC 2734378668
@ 30593E23  811154979
@ 9D926D39 2643619129
@ 691CAD4D 1763487053
@ B70A18C5 3070892229
@ 9BD0E8BC 2614159548
@ 9D8BF23B 2643194427
@ AAA306B8 2862810808
@ 9E1D130B 2652705547
@ 85E8809C 2246607004
@ EAE35120 3940765984
@ D8C5333D 3636802365
@ 41B6769D 1102476957
@ 21A416DC  564401884
@ 6DC8F95C 1841887580
@ F2B5BD2F 4071996719
@ first 100 random integers from stream(  74)
@ int32
@ 75E0C8B6 1977665718
@ 237D6EB6  595422902
@ C7BBA8DD 3350964445
@ F6608443 4133520451
@ 8C6F202A 2356092970
@ C8F124A1 3371246753
@ 89FCAEF0 2315038448
@ 413DE623 1094575651
@ B97DC684 3112027780
@ 4D2595BC 1294308796
@ 828F3E9F 2190425759
@ D6EA4AF0 3605678832
@ F61A5BBB 4128922555
@ AF8CD747 2945242951
@ 2B31F0E6  724693222
@  5BEBBC6   96385990
@ BE0510E2 3188003042
@ CE3FD90E 3460290830
@ 5E50FF20 1582366496
@ B6BD6C28 3065867304
@ F791DAB0 4153531056
@ 4709EF06 1191833350
@ 31803197  830484887
@ C942C911 3376597265
@ E3EC9425 3823932453
@ 809E7F15 2157870869
@ 33D84691  869811857
@ 865A4151 2254061905
@ 68852C52 1753558098
@ 2820BD51  673234257
@ CEB25A2D 3467794989
@ 62D8A5D6 1658365398
@ 3133A0A9  825467049
@ 150325F5  352527861
@  28BFD00   42728704
@ EF0F209C 4010746012
@ D69CB4A0 3600594080
@ E2D80E8F 3805810319
@ 6BF8E980 1811474816
@ C1169350 3239482192
@ 6DB22EA1 1840393889
@ E86107D3 3898673107
@ ABC7EA93 2882005651
@ 4CFC91BD 1291620797
@ 585BDCA7 1482415271
@ 1814E540  404022592
@ 2290250D  579872013
@ C5993BDC 3315153884
@ 7AEFDBDC 2062539740
@ A941A391 2839651217
@ 3E859B4E 1048943438
@ 83287AC0 2200468160
@ AB00331B 2868917019
@ 5BC9ECBF 1539959999
@ FBD0E46F 4224771183
@ 2D40A124  759210276
@ A4D9A921 2765728033
@ 35F859DA  905468378
@  B191BA3  186194851
@ F6F57A42 4143282754
@  FFD3070  268251248
@ 89060099 2298871961
@ EBFA468B 3959047819
@ 803C6F2C 2151444268
@ A9149BCA 2836700106
@ DCEDC859 3706570841
@ B73CBEF2 3074211570
@ EBD5A8F8 3956648184
@ 2835EB11  674622225
@ 62944DF2 1653886450
@ FBA6563E 4221982270
@ 3BA154DD 1000428765
@  57D672A   92104490
@ 59E012FF 1507857151
@ CB4AE207 3410682375
@ 7DAA931C 2108330780
@ AA81A338 2860622648
@  69093A8  110138280
@ DEB51132 3736408370
@ 806D8AE1 2154662625
@ E279B934 3799628084
@ 5E38528B 1580749451
@ CB4661FD 3410387453
@ 76CD731E 1993175838
@ 4E673D44 1315388740
@ 232F3E49  590298697
@ 2F14CB3A  789891898
@ 9A35E077 2587222135
@ 14428491  339903633
@ 211E2146  555622726
@ AF53D767 2941507431
@ E8DD85D0 3906831824
@ 39F8560E  972576270
@ AA04678C 2852415372
@ B7A90432 3081307186
@ EF5048E0 4015016160
@ DDDDA490 3722290320
@ 4BC69FC0 1271308224
@ 2BAF1334  732894004
@  97C29F1  159132145
@ first 100 random integers from stream(  75)
@ int32
@ 5A02C0F7 1510129911
@ FC5219E8 4233239016
@ DF917F8A 3750854538
@ 12E465EF  316958191
@ A524134E 2770604878
@ 1066F47D  275182717
@ 9B5C63DE 2606523358
@ 5C23EDDE 1545858526
@ D96C3D3A 3647749434
@ FA078640 4194797120
@ 169F6171  379543921
@ 3F29882C 1059686444
@  95F8D18  157256984
@ 3432DE05  875748869
@ 8E2C6697 2385274519
@ F6FE1539 4143846713
@ D5692B58 3580439384
@ D090051D 3499099421
@ 47A59DB5 1202036149
@  236DC89   37149833
@ FB399F8E 4214857614
@ 35987780  899184512
@ F85490FC 4166291708
@ 7892DDAB 2022890923
@ 40098A0D 1074366989
@ 9D1BC6AA 2635843242
@ 537BB22A 1400615466
@ 54EB659C 1424713116
@ 8F5A780B 2405070859
@ E84EB7A5 3897472933
@ 35CFBD1B  902806811
@ 6233FB7C 1647573884
@  810CFAA  135319466
@ 14FBFDC9  352058825
@ E9E3673A 3923994426
@  9597DE5  156859877
@ 4E659FA8 1315282856
@ 22FB07B5  586876853
@ 381ECE2B  941542955
@ 3BB93AC6 1001994950
@ F2D5554B 4074067275
@ D6D18EEF 3604057839
@ B0D1C10D 2966536461
@ 920016DA 2449479386
@  B27E84F  187164751
@ 23CBFD54  600571220
@ E2A1AE86 3802246790
@ 510C2E60 1359752800
@ 5F6E38A6 1601058982
@ D11132F7 3507565303
@ A74CD7D2 2806831058
@  EA8CFA8  245944232
@ 8A5EA695 2321458837
@ BF2FB84F 3207575631
@ 7B0BD287 2064372359
@ 42C52585 1120216453
@ B73835F2 3073914354
@ 173A0473  389678195
@ A6FBC3BF 2801517503
@ 5ACC5E9A 1523343002
@ 63BD6F04 1673359108
@ A6C5D483 2797982851
@ 7294BCB7 1922350263
@  643B57C  105100668
@ EDB95D7B 3988348283
@ 22428361  574784353
@ 244D4A09  609045001
@ 3C963BBF 1016478655
@ 18CE7118  416182552
@ 42FAF9C9 1123744201
@ 3204EB46  839183174
@ 80999A46 2157550150
@ 8206D84C 2181486668
@ CA868050 3397812304
@ D29944FE 3533260030
@ D1550E4B 3512012363
@ 2929C146  690602310
@ ACBBAD5F 2897980767
@ E062128F 3764523663
@ 860849AE 2248690094
@ 918DEFAF 2441998255
@ 9E514C36 2656128054
@ F73400D1 4147380433
@ 43DF3D80 1138703744
@ ADA32593 2913150355
@ F1854E67 4052045415
@ 8F76E1BF 2406932927
@ 6B62B2D8 1801630424
@ E25DE5C6 3797804486
@ F5677AFA 4117199610
@ FCBD5D84 4240268676
@ 30CEC78F  818857871
@ 77A5329D 2007315101
@ 92E2D13A 2464338234
@ 55E1B3CC 1440854988
@ 33CF4EC8  869224136
@ E0F88D4A 3774385482
@ 2791D198  663867800
@ 1603A866  369338470
@ 79593126 2035888422
@ first 100 random integers from stream(  76)
@ int32
@ F3A593B8 4087714744
@ 95991C9A 2509839514
@ 7F7ED34D 2139018061
@ C990E4DD 3381716189
@ 480C0E41 1208749633
@ DA19D529 3659126057
@ E0E40F60 3773042528
@ 915A8421 2438628385
@ 3CB73BD6 1018641366
@ B1F0786E 2985326702
@ BEE1602C 3202441260
@  6716E7D  108097149
@ F3FC2B4B 4093389643
@ 91EC021D 2448163357
@ 85A23AA6 2242001574
@ 97CD99DC 2546833884
@ 517DA018 1367187480
@ 43E04880 1138772096
@ C5A100A9 3315663017
@ C025B7BD 3223697341
@ 6896F80A 1754724362
@  7A3FAF2  128187122
@ 34CA86D4  885688020
@ EB522155 3948028245
@ EADF1B12 3940490002
@ B7BB261F 3082495519
@ 7970644E 2037408846
@ E75A0E16 3881438742
@ B06A10A3 2959741091
@ 8BB69B97 2344000407
@ 25E75FBD  635920317
@  F7BB5D6  259765718
@ 15D7D46E  366466158
@ F94A407D 4182392957
@ 8EA3A2C5 2393088709
@  A0F0DF3  168758771
@ 2586FFC2  629604290
@ 1E5236FA  508704506
@ 9D84B605 2642720261
@ 46440E35 1178865205
@ 7D03A8A8 2097391784
@ 9915542A 2568311850
@ C545E320 3309691680
@ D1927105 3516035333
@ C1ECACE6 3253513446
@ 13EB5061  334188641
@ 8389B5CD 2206840269
@ 84FE04DE 2231239902
@ 46DD7495 1188918421
@ 13E744C5  333923525
@ 4ECECDDE 1322175966
@ 30EE1834  820910132
@ B3369BBA 3006700474
@  58E1DB0   93199792
@ 72053D29 1912945961
@ 47AEC174 1202635124
@ A4B5AE93 2763370131
@ 2813321E  672346654
@ 1961B5B2  425833906
@ F19ECB38 4053715768
@ 9E30DDDA 2654002650
@ 36F388D2  921929938
@ E7897C73 3884547187
@ 5E666DC3 1583771075
@ 23D279F8  600996344
@ 5C56D9E3 1549195747
@ A2780B41 2725776193
@ FB76ADAB 4218858923
@ 53407A2A 1396734506
@ B2D0CBB6 3000028086
@ CDC421A2 3452182946
@ 4FD73E0D 1339506189
@ 355160F2  894525682
@ 760CB19B 1980543387
@ 72BD4B03 1925008131
@ 600BBF57 1611382615
@ 1276FD22  309787938
@ 2B0FFBE3  722467811
@ 42D6B0C5 1121366213
@ 360F13EA  906957802
@ A5500172 2773483890
@ D3ED2B5F 3555535711
@ F75CCE3A 4150054458
@ 557F33EF 1434399727
@ E53BB146 3845894470
@ 20DCE7CA  551348170
@ 8F36F306 2402743046
@ 1B84C98C  461687180
@ 61A472E5 1638167269
@ BC6629F8 3160812024
@ 9B5268D9 2605869273
@ B6B0CD5D 3065040221
@  4C8DD98   80272792
@ B9616E7F 3110170239
@ BC80614A 3162530122
@ 63EBF41A 1676407834
@ A6479903 2789710083
@ 91DAD806 2447038470
@ 9F4C69B2 2672585138
@ 9393F33E 2475946814
@ first 100 random integers from stream(  77)
@ int32
@ FDFAE478 4261078136
@ 3F1D9474 1058903156
@ 54936254 1418945108
@ 2DB653B4  766923700
@ 69A8E342 1772675906
@ BA24643A 3122947130
@ 4AF1EAF4 1257368308
@ 1E8AE604  512419332
@ 41F82A61 1106782817
@ 9CCF0AC9 2630814409
@ 1C35BA66  473283174
@ 117482B9  292848313
@ E855560A 3897906698
@ E7621B81 3881966465
@ B5ED8752 3052242770
@ E7724EEB 3883028203
@ 54244D54 1411665236
@ 88E80066 2296905830
@ B6AF5E00 3064946176
@ 80606920 2153802016
@ 6F181DDD 1863851485
@ 8F46E0A4 2403786916
@  A87D7B0  176674736
@ 6F520E82 1867648642
@ A2773246 2725720646
@ 5E9B688C 1587243148
@ 96EF4CD7 2532265175
@ FBF66C91 4227230865
@ 103007E4  271583204
@ BFD2ECEF 3218271471
@ 5942F7D3 1497561043
@ C3F9CD6C 3287928172
@ A9985578 2845332856
@ 4F6D26EB 1332553451
@ 53D65222 1406554658
@ A392FC73 2744319091
@ 2785FF17  663093015
@ 9E25EBBA 2653285306
@ 6D4D2F4F 1833774927
@ 580C1387 1477186439
@ CC78F694 3430479508
@ 8DD2E286 2379408006
@  9FF2A6B  167717483
@ A338C2ED 2738406125
@ 534A0FE8 1397362664
@ 22BFB51E  582989086
@ 5F71EE78 1601302136
@ D614B43E 3591681086
@ 7FD9DD16 2144984342
@ 1E66070A  510002954
@  AAD8EC5  179146437
@ CA05FBB2 3389389746
@ 16B24EAD  380784301
@ AE2BA4C0 2922095808
@ 4F7FCB11 1333775121
@ 775E8FF3 2002685939
@ CBCB1787 3419084679
@ 9DAB93DD 2645267421
@ FA066268 4194722408
@ A54E37C9 2773366729
@ 1F9A6CF8  530214136
@ 75F8A3A2 1979229090
@ 525337E6 1381185510
@  98F138B  160371595
@ ECD47AE0 3973348064
@ 82F071CE 2196795854
@ 484FEDF2 1213197810
@ 989BCFDE 2560348126
@ B1A6D654 2980501076
@ CD2B9E32 3442187826
@ 96D53E98 2530557592
@ 308BF8B8  814479544
@  67A319D  108671389
@ 556774B0 1432843440
@ 33206798  857761688
@ 2B7923D6  729359318
@ B97FDDB7 3112164791
@ E6FFBE90 3875520144
@ CAA98DDE 3400109534
@ 89D269CE 2312268238
@ 4D7DAA5A 1300081242
@ 96580F50 2522353488
@ B8DCBF31 3101474609
@ D1EE822C 3522069036
@ 77EB9086 2011926662
@ 73CC3A5B 1942764123
@ C599132E 3315143470
@ 59B4CAF6 1505020662
@ FACF0B87 4207872903
@ 603FC396 1614791574
@ 7BCE575F 2077120351
@ AC334310 2889040656
@ 51139BC2 1360239554
@ BF57D6AC 3210204844
@ 6CF0772A 1827698474
@ 2FEE9B31  804166449
@ B3A9972E 3014235950
@ B2F37CB5 3002301621
@ 7DFF64B3 2113889459
@ 8B0CBC6F 2332867695
@ first 100 random integers from stream(  78)
@ int32
@ 79B5B00E 2041950222
@ 2D1401CD  756285901
@ E824E5D5 3894732245
@ FF08896C 4278749548
@ 267C0BDC  645663708
@ 1A513888  441530504
@ C9CAB70C 3385505548
@   771E3A    7806522
@ 37026E1E  922906142
@ A521491F 2770422047
@ A7D6EC81 2815880321
@ 449B2690 1151018640
@ DD649EAE 3714358958
@ 82182071 2182619249
@ 37974B7B  932662139
@ FF763CF9 4285938937
@ C5464C95 3309718677
@ 81997C54 2174319700
@ 8B0E45EA 2332968426
@ BCC95A09 3167312393
@ 4346A91B 1128704283
@  D680D45  224922949
@ A14AA19C 2706022812
@ 89F87C23 2314763299
@ 4C947CA3 1284799651
@ D26C22D5 3530302165
@ 130BBF92  319537042
@ F8714612 4168173074
@ 4E85039B 1317340059
@ D6C8571A 3603453722
@ 2F636339  795042617
@ CE4B4C85 3461041285
@ 4C907CB2 1284537522
@ AA755EFA 2859818746
@ 14149743  336893763
@ B288CDFC 2995310076
@ 89F8B2F7 2314777335
@ 64E2D2BC 1692586684
@ D2C6730A 3536220938
@ C6184BE3 3323481059
@ 4138553D 1094210877
@ 299AD6AA  698013354
@ E31F7144 3810488644
@ 679499C1 1737791937
@  63258C4  103962820
@  6BF29CF  113191375
@ 23627070  593653872
@ 17BBAF15  398176021
@ D45A7AF6 3562699510
@ 81791B07 2172197639
@ 4FBB369C 1337669276
@ 8CAF1C9B 2360286363
@ 32B6F835  850851893
@ AAE59717 2867173143
@ 96BD347B 2528982139
@ B9AAD461 3114980449
@ FD50B3C4 4249924548
@ 455BECE4 1163652324
@ 72B95C5A 1924750426
@ 3FF6DC2A 1073142826
@ CB414EF0 3410054896
@ 85103E81 2232434305
@ BA21C5F2 3122775538
@ C294BCC7 3264527559
@ 5181F656 1367471702
@ 4C1BB311 1276883729
@ 315C442C  828130348
@ E43A0B6F 3829009263
@ 33DF557D  870274429
@ 65C9EF7B 1707732859
@ BE4D0F60 3192721248
@ 711556FD 1897223933
@ A5035E9C 2768461468
@ 1D13993F  487823679
@ 8DDB71B2 2379968946
@ 20AE6CC3  548302019
@ C41978E0 3290003680
@ B9220F01 3106017025
@ 3721EF19  924970777
@ BD7CEFA9 3179081641
@ 57B5E116 1471537430
@ EDFA6733 3992610611
@ 881DB536 2283648310
@ AC038486 2885911686
@ 27B965BB  666461627
@ FEAD47F5 4272769013
@ 440B5CB8 1141595320
@ 48CDBD44 1221442884
@ D87CDF5C 3632062300
@ 64319BC0 1680972736
@ 279A48A8  664422568
@ 1469EE1B  342486555
@ 9C59C963 2623129955
@ 2E1415E1  773068257
@ B1B9CFFC 2981744636
@  149DD1F   21617951
@ 96F3EFB7 2532569015
@ 9A8DBE7F 2592980607
@ 8D4BE9F5 2370562549
@ 20AD2BAD  548219821
@ first 100 random integers from stream(  79)
@ int32
@ 63A61EA3 1671831203
@  F6B7520  258700576
@ C918A415 3373835285
@ 1DED54F4  502093044
@ 4D5B4DC9 1297829321
@ B6D664F9 3067503865
@  7D0A2FA  131113722
@ 894A240A 2303337482
@ 1C34D368  473224040
@ 2B91E59E  730981790
@ 95AF5636 2511296054
@ 4D344C14 1295272980
@ F12EFB08 4046387976
@ 425E7272 1113485938
@   7358E6    7559398
@ E55196E9 3847329513
@ 282CC847  674023495
@ 99D3F1EA 2580804074
@ 5E64F7BA 1583675322
@ F3A56670 4087703152
@ 643533E2 1681208290
@  FB2D3F1  263377905
@  FD10D22  265358626
@ B51B7E00 3038477824
@ 6B24354E 1797535054
@ 275B99FF  660314623
@ E55DD7C4 3848132548
@  95A6DB0  156921264
@ CE729D80 3463617920
@ 7A02DEAD 2047008429
@ F5C6B60F 4123440655
@ 77249523 1998886179
@ EEEB6EA3 4008406691
@  BD7409B  198656155
@ 2FAF2D69  800009577
@ 24E5B39A  619033498
@ 96B09E35 2528157237
@ 8C60FB25 2355165989
@ E640984D 3862992973
@ 41D90C53 1104743507
@ A1C2D317 2713899799
@ C9FDDCDA 3388857562
@ 8C6129E7 2355177959
@ 1A0BDF2A  436985642
@ 6BF5BD36 1811266870
@ 81EA2DCA 2179608010
@ B25E7A10 2992536080
@ 625828C9 1649944777
@ 5CFAE6D0 1559946960
@ 4461DB21 1147263777
@ 7ADCF7F5 2061301749
@ 322EDDA4  841932196
@ 43F7E681 1140319873
@ A32C5D22 2737593634
@ A0C1AB68 2697046888
@ 9D9B4585 2644198789
@ 6921A56F 1763812719
@ E83AF9A3 3896179107
@ FF609482 4284519554
@ 38F2A119  955425049
@ 986016A6 2556434086
@ CB617C01 3412163585
